Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,author,author_followers
news,post,bdcc822abb6825a5,"‘Think of the families’: Fahmi calls on platforms to act against graphic accident videos. PUTRAJAYA, June 8 &mdash; Communications Minister Datuk Fahmi Fadzil today urged social media platforms to act more swif...",https://www.malaymail.com/news/malaysia/2026/06/08/think-of-the-families-fahmi-calls-on-platforms-to-act-against-graphic-accident-videos/222968,,,neutral,2026-06-08 14:29:19+08:00,0,0,0,0,0.5,0,0.0,neutral,0.8265682458877563,english,Mixed/Urban,love,0.131600022315979,0.05478440970182419,0.26962101459503174,0.01929536834359169,0.36503922939300537,0.0235751885920763,,
news,post,4ffbec327bfcb2df,"Kesuma backs MACC investigation into alleged Daya Kerjaya 2.0 irregularities, says Ramanan. KUALA LUMPUR, June 8 &mdash; The Ministry of Human Resources (Kesuma) has expressed full support for the Malaysian Anti-...",https://www.malaymail.com/news/malaysia/2026/06/08/kesuma-backs-macc-investigation-into-alleged-daya-kerjaya-20-irregularities-says-ramanan/222967,,,neutral,2026-06-08 14:20:19+08:00,0,0,0,0,0.5,0,0.0,neutral,0.8771400451660156,english,Mixed/Urban,no_clear_emotion,0.1791134923696518,0.022762594744563103,0.14966370165348053,0.025576984509825706,0.23930108547210693,0.028372105211019516,,
news,post,511b98c4309a71cf,"Jungle survivor Jaslinda Saludin smiles through fatigue, family says appetite and spirit returning fast. TAPAH, June 8 &mdash; After enduring 14 days in the jungle, hiker Jaslinda Saludin is steadily regaining strength, with...",https://www.malaymail.com/news/malaysia/2026/06/08/jungle-survivor-jaslinda-saludin-smiles-through-fatigue-family-says-appetite-and-spirit-returning-fast/222953,,,positive,2026-06-08 13:24:22+08:00,0,0,0,0,0.9361467957496643,0,0.0,positive,0.7871559858322144,english,Mixed/Urban,happy,0.026869529858231544,0.12751133739948273,0.5709059238433838,0.03115958534181118,0.09001189470291138,0.06256867945194244,,
news,post,b61db0d6a8826b53,"Home minister: Cabinet orders immediate crackdown on foreigners conducting business on social visit passes. PUTRAJAYA, June 8 &mdash; Home Minister Datuk Seri Saifuddin Nasution Ismail said the Cabinet has directed enforcement a...",https://www.malaymail.com/news/malaysia/2026/06/08/home-minister-cabinet-orders-immediate-crackdown-on-foreigners-conducting-business-on-social-visit-passes/222945,,,neutral,2026-06-08 12:45:31+08:00,0,0,0,0,0.5,0,0.0,neutral,0.911774218082428,english,Mixed/Urban,no_clear_emotion,0.15420357882976532,0.019435497000813484,0.10635437071323395,0.019394904375076294,0.12630511820316315,0.026256460696458817,,
news,post,6adaca5da29bc216,"Saifuddin Nasution says Pakatan has settled all 56 Johor seats, approval now rests with presidential council. PUTRAJAYA, June 8 &mdash; Pakatan Harapan (PH) secretary-general Datuk Seri Saifuddin Nasution Ismail today said the coa...",https://www.malaymail.com/news/malaysia/2026/06/08/saifuddin-nasution-says-pakatan-has-settled-all-56-johor-seats-approval-now-rests-with-presidential-council/222944,,,neutral,2026-06-08 12:40:47+08:00,0,0,0,0,0.5,0,0.0,neutral,0.9218650460243225,english,Mixed/Urban,no_clear_emotion,0.05506591126322746,0.06310834735631943,0.2866312265396118,0.024912748485803604,0.12469232082366943,0.04010602831840515,,
news,post,55d3be7a5be05f64,"Crisis task force chief says rationalised subsidy policy shields Malaysia, but soaring RM5b bill unsustainable. KUALA LUMPUR, June 8 &mdash;The government&rsquo;s subsidy policy is increasingly focused on ensuring public funds reach...",https://www.malaymail.com/news/malaysia/2026/06/08/crisis-task-force-chief-says-rationalised-subsidy-policy-shields-malaysia-but-soaring-rm5b-bill-unsustainable/222943,,,neutral,2026-06-08 13:03:45+08:00,0,0,0,0,0.5,0,0.0,neutral,0.6241822242736816,english,Mixed/Urban,fear,0.11412044614553452,0.5478914976119995,0.031490977853536606,0.26018813252449036,0.01842438615858555,0.016602328047156334,,
news,post,196aae062b46bdb1,"MetMalaysia lifts tsunami advisory for Sabah’s east coast after powerful Mindanao earthquake, says no further updates expected. KUALA LUMPUR, June 8 &mdash; MetMalaysia today lifted the tsunami advisory issued following a powerful earthquake off th...",https://www.malaymail.com/news/malaysia/2026/06/08/metmalaysia-lifts-tsunami-advisory-for-sabahs-east-coast-after-powerful-mindanao-earthquake-says-no-further-updates-expected/222941,,,neutral,2026-06-08 12:32:28+08:00,0,0,0,0,0.5,0,0.0,neutral,0.7904680371284485,english,Mixed/Urban,happy,0.07756579667329788,0.1099226251244545,0.5692819952964783,0.022273121401667595,0.05267787724733353,0.029802070930600166,,
news,post,3c29232d66f3868b,"Tawau Fire Dept receives reports of tremors after Mindanao quake, no damage found. TAWAU, 8 Jun &mdash; The Fire and Rescue Department has received two reports of tremors felt by residents at Wisma Perse...",https://www.malaymail.com/news/malaysia/2026/06/08/tawau-fire-dept-receives-reports-of-tremors-after-mindanao-quake-no-damage-found/222940,,,neutral,2026-06-08 12:32:11+08:00,0,0,0,0,0.5,0,0.0,neutral,0.8996306657791138,english,Mixed/Urban,no_clear_emotion,0.02195846289396286,0.03318889066576958,0.11371935904026031,0.017317838966846466,0.0683533251285553,0.08484448492527008,,
news,post,ee22eccf6d189081,"Govt to use up existing passport, MyKad stocks before switch to new supply contract, says home minister. PUTRAJAYA, June 8 &mdash; Home Minister Datuk Seri Saifuddin Nasution Ismail said existing stocks of Malaysian passports...",https://www.malaymail.com/news/malaysia/2026/06/08/govt-to-use-up-existing-passport-mykad-stocks-before-switch-to-new-supply-contract-says-home-minister/222938,,,neutral,2026-06-08 12:23:14+08:00,0,0,0,0,0.5,0,0.0,neutral,0.9223020076751709,english,Mixed/Urban,no_clear_emotion,0.06329809129238129,0.03118405118584633,0.15635398030281067,0.02386261150240898,0.12411961704492569,0.04034338518977165,,
news,post,b6613db6f4a2c35a,"Two large crocodiles measuring over five-metres captured in Sungai Kemena, Bintulu. BINTULU (June 8): Two giant crocodiles measuring 5.5 metres and 5.3 metres were successfully captured in Sungai Kemena on Monday during an operation carried out by a team of licensed crocodile hunters. Licensed crocodile hunter Jeferry Siew said the reptiles were caught by a team led by Juni Kung after baited traps set in the [...]
The post Two large crocodiles measuring over five-metres captured in Sungai Kemena, Bintulu appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/two-large-crocodiles-measures-over-five-metres-captured-in-sungai-kemena-bintulu/,,,neutral,2026-06-08 12:53:41+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8507282733917236,english,Mixed/Urban,no_clear_emotion,0.05089501664042473,0.033388908952474594,0.18072658777236938,0.015064343810081482,0.15728917717933655,0.028528518974781036,,
news,post,8513829ec8782e79,"APGH 2026 set to boost energy diplomacy, regional green framework (Video). KUCHING (June 8): The Asia Pacific Green Hydrogen Conference and Exhibition (APGH) 2026 should help chart a new direction for regional green hydrogen development amid growing geopolitical and energy uncertainties, said Deputy Minister for Energy and Environmental Sustainability Datuk Dr Hazland Hipni. &#8203;Speaking at the APGH 2026 Speakers Briefing and Networking Session on the Sarawak [...]
The post APGH 2026 set to boost energy diplomacy, regional green framework (Video) appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/apgh-2026-set-to-boost-energy-diplomacy-regional-green-framework-video/,,,neutral,2026-06-08 12:41:06+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5977467894554138,english,Mixed/Urban,happy,0.16661375761032104,0.15462060272693634,0.4880637228488922,0.018966300413012505,0.06507700681686401,0.020385561510920525,,
news,post,c64e4793cc5fa1e1,"Lions Club leader spends over RM700 on Grab rides after AirBorneo flight cancellation. SIBU (June 8): Datuk Betty Wong had to spend more than RM700 on Grab fares and endure a gruelling nearly six-hour journey to attend a training seminar in Sandakan on June 7 after her AirBorneo flight from Tawau to Sandakan was cancelled. When contacted by The Borneo Post on Monday, the Lions Club past district [...]
The post Lions Club leader spends over RM700 on Grab rides after AirBorneo flight cancellation appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/lions-club-leader-spends-over-rm700-on-grab-rides-after-airborneo-flight-cancellation/,,,neutral,2026-06-08 12:25:20+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5130023956298828,english,Mixed/Urban,sadness,0.2573804557323456,0.1632464975118637,0.05366963893175125,0.4025368094444275,0.036634400486946106,0.02500312030315399,,
news,post,b218a5015e8d6fc4,"Sarawak swimmers kick off MSSM Championships with four wins. IPOH (June 8): Sarawak collected four gold, two silver and three bronze medals on the opening day of the Malaysian Schools Sports Council (MSSM) Aquatic Championships 2026 at the Tuanku Zara Aquatic Centre here on Monday. The state&#8217;s first gold medal came through Shanise Jauwa Joseline who won the 100m backstroke (Girl&#8217;s 16-18) in 1:08.84 [...]
The post Sarawak swimmers kick off MSSM Championships with four wins appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/sarawak-swimmers-kick-off-mssm-championships-with-four-wins/,,,positive,2026-06-08 10:50:01+00:00,0,0,0,0,0.9197584986686707,0,0.0,positive,0.7325283288955688,english,Mixed/Urban,no_clear_emotion,0.02597404085099697,0.04745599627494812,0.1476379930973053,0.026316989213228226,0.08385401219129562,0.04092990979552269,,
news,post,4a2adc666bc9b16c,"MACC personnel must declare assets within one month, says chief. PUTRAJAYA (June 8): The Malaysian Anti-Corruption Commission (MACC) Chief Commissioner, Datuk Seri Abd Halim Aman, has required all agency personnel to submit or update their asset declarations within one month of receiving an official notification, which will be issued at a later date. He said the directive was among the first measures introduced under his [...]
The post MACC personnel must declare assets within one month, says chief appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/macc-personnel-must-declare-assets-within-one-month-says-chief/,,,neutral,2026-06-08 10:45:44+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9299877882003784,english,Mixed/Urban,no_clear_emotion,0.11449079215526581,0.10040058940649033,0.2347649484872818,0.0416460856795311,0.0909944623708725,0.05486639589071274,,
news,post,8166831c805167cc,"Two of three sites in Kg Tinagat fail MCMC broadband quality tests. TAWAU (June 8): Two of the three locations tested under the Wireless Broadband Access Service (WBAS) assessment in Kampung Tinagat here failed to meet the mandatory standards set by the Malaysian Communications and Multimedia Commission (MCMC). In a statement on Monday, MCMC said the findings were communicated to the relevant service providers on May 29, [...]
The post Two of three sites in Kg Tinagat fail MCMC broadband quality tests appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/two-of-three-sites-in-kg-tinagat-fail-mcmc-broadband-quality-tests/,,,negative,2026-06-08 10:23:37+00:00,0,0,0,0,0.08662213683128356,0,0.0,negative,0.7112595438957214,english,Mixed/Urban,anger,0.3639848232269287,0.27723217010498047,0.06453530490398407,0.06117479130625725,0.03856470063328743,0.052531685680150986,,
news,post,60c9ac8735a8c294,"Senior citizen in rock-throwing incident jailed one year. KUCHING (June 8): A senior citizen was sentenced to one year in prison by the Magistrates&#8217; Court here yesterday after he pleaded guilty to committing mischief by hurling a rock at a moving van and shattering its window last year. Magistrate Nursyaheeqa Nazwa Radzali imposed the sentence on Bujang Sanusi, 69, under Section 427 of [...]
The post Senior citizen in rock-throwing incident jailed one year appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/senior-citizen-in-rock-throwing-incident-jailed-one-year/,,,neutral,2026-06-08 10:11:47+00:00,0,0,0,0,0.5,0,0.0,neutral,0.532213568687439,english,Mixed/Urban,anger,0.48696351051330566,0.06836137175559998,0.06220660358667374,0.2370990514755249,0.03883971646428108,0.021086832508444786,,
news,post,7e0da3f3a7e9b692,"National resilience demands more than govt action; public cooperation is equally critical – Hassan Marican. KUALA LUMPUR (June 8): Prolonged and increasingly complex global supply disruptions mean that building national resilience can no longer rely on government action alone; public cooperation is just as critical, said Tan Sri Mohd Hassan Marican, chairman of the Crisis Management Task Force (PPPK). He cautioned that while the global economy has long operated in [...]
The post National resilience demands more than govt action; public cooperation is equally critical &#8211; Hassan Marican appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/national-resilience-demands-more-than-govt-action-public-cooperation-is-equally-critical-hassan-marican/,,,neutral,2026-06-08 09:51:38+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8454065918922424,english,Mixed/Urban,happy,0.08030784130096436,0.0836479514837265,0.37863460183143616,0.03285420686006546,0.34124070405960083,0.02236393466591835,,
news,post,12811cb8eae588c9,"APGH 2026 to hone in on more realistic, clearer path for S’wak’s hydrogen ambitions. KUCHING (June 8): The Asia Pacific Green Hydrogen Conference and Exhibition (APGH) 2026 will focus on resetting Sarawak&#8217;s hydrogen ambitions towards more realistic projects and a clearer implementation pathway over the next three to five years. Conference chairman Prof Christoph Menke said the second edition of APGH would review the progress made since the inaugural [...]
The post APGH 2026 to hone in on more realistic, clearer path for S’wak’s hydrogen ambitions appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/apgh-2026-to-hone-in-on-more-realistic-clearer-path-for-swaks-hydrogen-ambitions/,,,neutral,2026-06-08 09:37:41+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6782932877540588,english,Mixed/Urban,happy,0.023006074130535126,0.04339577257633209,0.796227753162384,0.012322922237217426,0.07373661547899246,0.018577925860881805,,
news,post,6e59ec5c5e5a81ab,"Supply crisis to push costs beyond oil prices, whole-of-nation response needed – Hassan Marican. KUALA LUMPUR (June 8): The ongoing global supply and energy crisis should not be viewed solely as an oil price issue, but as a broader physical disruption that could gradually affect households through rising costs of living, according to Tan Sri Mohd Hassan Marican. The chairman of the Crisis Management Task Force of the National [...]
The post Supply crisis to push costs beyond oil prices, whole-of-nation response needed &#8211; Hassan Marican appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/supply-crisis-to-push-costs-beyond-oil-prices-whole-of-nation-response-needed-hassan-marican/,,,neutral,2026-06-08 09:32:53+00:00,0,0,0,0,0.5,0,0.0,neutral,0.756443202495575,english,Mixed/Urban,anger,0.2857402563095093,0.22867366671562195,0.1377735584974289,0.12465207278728485,0.07410987466573715,0.029077347368001938,,
news,post,7095b8d894b2f34d,"Targeted subsidies help balance public needs and fiscal prudence – Hassan Marican. KUALA LUMPUR (June 8): The government&#8217;s subsidy policy is increasingly focused on ensuring public funds reach those who need them most, shifting from broad-based assistance to more targeted support that reduces leakages and improves fiscal sustainability. Chairman of the Crisis Management Task Force (PPPK) Tan Sri Mohd Hassan Marican said the challenge lies in balancing [...]
The post Targeted subsidies help balance public needs and fiscal prudence &#8211; Hassan Marican appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/targeted-subsidies-help-balance-public-needs-and-fiscal-prudence-hassan-marican/,,,neutral,2026-06-08 09:24:12+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8159253001213074,english,Mixed/Urban,happy,0.07101777195930481,0.04759417474269867,0.39092811942100525,0.03545931726694107,0.28884822130203247,0.029541660100221634,,
news,post,788b1279f2c9a4d3,"Stability not by chance, result of early action – Hassan Marican. KUALA LUMPUR (June 8): The Government is maintaining broad-based economic support to preserve market stability while expanding targeted assistance for groups most affected by rising living costs, helping households navigate growing global uncertainties. Chairman of the Crisis Management Task Force (PPPK) Tan Sri Mohd Hassan Marican said Malaysia&#8217;s ability to maintain stability amid external shocks [...]
The post Stability not by chance, result of early action &#8211; Hassan Marican appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/stability-not-by-chance-result-of-early-action-hassan-marican/,,,neutral,2026-06-08 09:02:01+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8171743750572205,english,Mixed/Urban,anger,0.39499449729919434,0.21621982753276825,0.22020313143730164,0.028272191062569618,0.042688868939876556,0.021019071340560913,,
news,post,53f02d114ada3430,"Energy disruptions could spill over into food, medical supplies and manufacturing, warns Hassan Marican. KUALA LUMPUR (June 8): Disruptions to energy and petrochemical supplies could have far-reaching implications beyond fuel availability, potentially affecting items critical to everyday life, such as medical supplies, food packaging and agricultural fertilisers, according to Tan Sri Mohd Hassan Marican. He said the biggest risk currently facing the country is not a single disruption in [...]
The post Energy disruptions could spill over into food, medical supplies and manufacturing, warns Hassan Marican appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/energy-disruptions-could-spill-over-into-food-medical-supplies-and-manufacturing-warns-hassan-marican/,,,neutral,2026-06-08 08:50:16+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5373923778533936,english,Mixed/Urban,anger,0.6345580220222473,0.06834281235933304,0.12171926349401474,0.02823607064783573,0.04964948445558548,0.01555386558175087,,
news,post,402dd710396b8527,"Nearly 500 former STAR Sabah members join Gagasan Rakyat in Tambunan. TAMBUNAN (June 8): Nearly 500 former Parti Solidariti Tanah Airku (STAR Sabah) members from the Monsorulung and Lintuhun mukims (townships) here have joined Parti Gagasan Rakyat Sabah (Gagasan Rakyat) Tambunan. Division chief Datuk Victor P. Paut said the move reflects growing public confidence in the leadership of Chief Minister Datuk Seri Panglima Hajiji Noor and [...]
The post Nearly 500 former STAR Sabah members join Gagasan Rakyat in Tambunan appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/nearly-500-former-star-sabah-members-join-gagasan-rakyat-in-tambunan/,,,neutral,2026-06-08 08:39:39+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9105876088142395,english,Mixed/Urban,happy,0.03468269109725952,0.03574494272470474,0.5122889280319214,0.02336488850414753,0.1985415816307068,0.0369262769818306,,
news,post,d36166b71105a5df,"AirAsia enhances child restraint devices SOP after travel incident on Singapore-Kuching flight. KUALA LUMPUR (June 8): AirAsia today said it has developed an enhanced standard operating procedure (SOP) for medically approved child restraint devices (CRDs) on board and submitted it to the relevant authorities for approval. The move follows a review of the circumstances surrounding a family&#8217;s inability to travel on flight AK1776 from Singapore to Kuching [...]
The post AirAsia enhances child restraint devices SOP after travel incident on Singapore-Kuching flight appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/airasia-enhances-child-restraint-devices-sop-after-travel-incident-on-singapore-kuching-flight/,,,neutral,2026-06-08 08:19:36+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8923448920249939,english,Mixed/Urban,happy,0.037787601351737976,0.1071459949016571,0.6030465364456177,0.025725645944476128,0.0768403708934784,0.06520899385213852,,
news,post,e982c9510f9eed77,"15 Chinese nationals claim trial in Kota Kinabalu to fake investment conspiracy. KOTA KINABALU (June 8): A total of 15 Chinese nationals claimed trial in the Magistrates&#8217; Court here to separate charges of agreeing with each other in conspiracy to dishonestly induce their victims into believing that there was an investment scheme. Seven cases were heard before Magistrate Dzul Elmy Yunus while the other eight cases were [...]
The post 15 Chinese nationals claim trial in Kota Kinabalu to fake investment conspiracy appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/15-chinese-nationals-claim-trial-in-kota-kinabalu-to-fake-investment-conspiracy/,,,neutral,2026-06-08 08:04:47+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6774340271949768,english,Mixed/Urban,no_clear_emotion,0.27385595440864563,0.021000299602746964,0.1011868566274643,0.04559459164738655,0.16391414403915405,0.027353478595614433,,
news,post,106b2af782660843,"Youth renewal as Sylverster Lim succeeds Soo Tien Ren in Dapsy Stampin leadership. KUCHING (June 8): Democratic Action Party Socialist Youth (Dapsy) Stampin branch chief Soo Tien Ren has stepped down from his position following the branch&#8217;s recent election, paving the way for Sylverster Lim Kai Bin to assume the leadership role. Soo, who led efforts to rebuild and strengthen the branch in recent years, opted not to [...]
The post Youth renewal as Sylverster Lim succeeds Soo Tien Ren in Dapsy Stampin leadership appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/youth-renewal-as-sylverster-lim-succeeds-soo-tien-ren-in-dapsy-stampin-leadership/,,,neutral,2026-06-08 07:45:21+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8736526370048523,english,Mixed/Urban,no_clear_emotion,0.06377068907022476,0.048036493360996246,0.21346715092658997,0.03601312264800072,0.15560990571975708,0.03937689960002899,,
news,post,c27aed608ff91140,"Criticising Pending’s development shows GPS’ own failure, says Yong. KUCHING (June 8): Deputy Premier Datuk Amar Dr Sim Kui Hian&#8217;s recent remarks that Pending&#8217;s development had remained stagnant for the past 20 years reflects the state government&#8217;s own failures, said Violet Yong. According to the Pending assemblywoman, it was absurd for Dr Sim, who is Batu Kawah assemblyman, to make that claim as Pending [...]
The post Criticising Pending’s development shows GPS’ own failure, says Yong appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/criticising-pendings-development-shows-gps-own-failure-says-yong/,,,negative,2026-06-08 07:24:30+00:00,0,0,0,0,0.10735253691673277,0,0.0,negative,0.6421582102775574,english,Mixed/Urban,sadness,0.11229816824197769,0.11968812346458435,0.021089378744363785,0.6883628964424133,0.01759525202214718,0.018998732790350914,,
news,post,74f775b9912d040b,"MP announces RM410,000 for development projects in Padawan village. KUCHING (June 8): Puncak Borneo MP Datuk Willie Mongin has announced a total allocation of RM410,000 for development projects and community activities in Kampung Emperoh Jambu, in Padawan near here. He made the announcement during a Gawai celebration hosted by the People&#8217;s Volunteer Corps (Rela) at the village&#8217;s community hall on Saturday night. The allocation [...]
The post MP announces RM410,000 for development projects in Padawan village appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/mp-announces-rm410000-for-development-projects-in-padawan-village/,,,neutral,2026-06-08 07:20:04+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7867466807365417,english,Mixed/Urban,no_clear_emotion,0.04303639382123947,0.057994358241558075,0.2719290256500244,0.030711635947227478,0.13850006461143494,0.03944861888885498,,
news,post,e099083239a42834,"Nearly RM9 mln water supply project for Tinjar villages ahead of schedule at over 33 pct completion. MIRI (June 8): A clean water supply project costing RM8,993,906 for Tinjar villages is progressing ahead of schedule. Telang Usan assemblyman Datuk Dennis Ngau said the project, which began on April 15 last year, has reached 33.3 per cent completion and is expected to end the community&#8217;s reliance on inconsistent water sources from gravity-fed systems. [...]
The post Nearly RM9 mln water supply project for Tinjar villages ahead of schedule at over 33 pct completion appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/08/nearly-rm9-mln-water-supply-project-for-tinjar-villages-ahead-of-schedule-at-over-33-pct-completion/,,,positive,2026-06-08 05:42:57+00:00,0,0,0,0,0.9007598042488097,0,0.0,positive,0.6691993474960327,english,Mixed/Urban,fear,0.35508519411087036,0.3896784484386444,0.11337243020534515,0.04248570278286934,0.029137801378965378,0.019722096621990204,,
news,post,8c3a9a989fc7d6fa,Fadhli writes about 'broken trust' ahead of meeting to decide PAS-Bersatu ties. PAS MP says it's not easy to restore trust that has been broken.,https://www.malaysiakini.com/news/776980,,,negative,2026-06-08 12:02:44+00:00,0,0,0,0,0.12969231605529785,0,0.0,negative,0.5676922798156738,english,Mixed/Urban,sadness,0.08418291062116623,0.10476983338594437,0.013021758757531643,0.7568511366844177,0.017867879942059517,0.012868394143879414,,
news,post,0a3b1545633dd0f1,"Anwar symbolic, but PKR not short of capable leaders, Rafizi told. Party not born from comfort of holding power, says Puchong division chief.",https://www.malaysiakini.com/news/776978,,,neutral,2026-06-08 12:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6035321354866028,english,Mixed/Urban,fear,0.06533180922269821,0.47902724146842957,0.2566831707954407,0.022945191711187363,0.0734708234667778,0.03440849110484123,,
news,post,e01f5ec7ed713980,"Bersama opens applications for election candidates. Aspirants need to become party members, go through 3-phase assessment.",https://www.malaysiakini.com/news/776953,,,neutral,2026-06-08 08:17:02+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9251846671104431,english,Mixed/Urban,no_clear_emotion,0.018456479534506798,0.04822986572980881,0.057303979992866516,0.015376183204352856,0.02361827716231346,0.04968446493148804,,
news,post,ff9fbf6a967eb102,"Proposed non-Muslim houses of worship rule on residency impossible to meet - PKR MP. Under proposed rule, one non-Muslim house of worship for every 5k residents.",https://www.malaysiakini.com/news/776951,,,neutral,2026-06-08 08:11:34+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5604197382926941,english,Mixed/Urban,no_clear_emotion,0.14136403799057007,0.20174247026443481,0.04697404056787491,0.0192633755505085,0.04680747911334038,0.07031606137752533,,
news,post,f9802a0234ee0658,"Johor Umno Youth, veterans come to Onn's defence over 'no DAP' stance. Nothing racist about caretaker MB's remarks, says Azleen.",https://www.malaysiakini.com/news/776950,,,neutral,2026-06-08 08:05:35+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8290477991104126,english,Mixed/Urban,love,0.14258936047554016,0.019707852974534035,0.082713782787323,0.05543704703450203,0.3842872679233551,0.03513390198349953,,
news,post,52746218325b8f0d,"N Sembilan polls: Loke to defend Chennah, confident Harapan can secure majority. This thwarts rumours DAP sec-gen moving to contest in Penang.",https://www.malaysiakini.com/news/776938,,,neutral,2026-06-08 06:10:20+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7967749834060669,english,Mixed/Urban,happy,0.02617957815527916,0.0487510971724987,0.7972545027732849,0.009012249298393726,0.04303627461194992,0.018854722380638123,,
news,post,736b5bceeb666970,"SNAPSHOT | Onn: Anti-DAP stance about principles; Akmal again calls for Umno-PAS unity. What's going on in the news today, with updates at 9am, 2pm, 6pm, and 9pm.",https://www.malaysiakini.com/news/776937,,,neutral,2026-06-08 06:00:48+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9120212197303772,english,Mixed/Urban,love,0.17229309678077698,0.01857069320976734,0.09209053218364716,0.03694884479045868,0.35481566190719604,0.030092552304267883,,
news,post,2a92b0e837026c80,"Energy disruptions could spill over into food, medical supplies - task force chair. National Economic Action Council working with industry partners to mitigate risks.",https://www.malaysiakini.com/news/776925,,,neutral,2026-06-08 04:46:15+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7089826464653015,english,Mixed/Urban,anger,0.63321453332901,0.07124889642000198,0.1520240604877472,0.022062070667743683,0.04564513638615608,0.012749796733260155,,
news,post,3399b4f81ad79743,"Stability amid energy crisis result of early govt action - task force chair. Hassan, however, says whole-of-nation approach needed to manage risks.",https://www.malaysiakini.com/news/776917,,,neutral,2026-06-08 04:06:51+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8026673197746277,english,Mixed/Urban,anger,0.43533989787101746,0.20055991411209106,0.15414896607398987,0.039460837841033936,0.045410625636577606,0.021403564140200615,,
news,post,659f8151a60d11c7,"PM raises concern over foreigners misusing visas to run businesses. Anwar directs relevant ministries, authorities to take firm, comprehensive action.",https://www.malaysiakini.com/news/776913,,,neutral,2026-06-08 03:50:23+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6787263751029968,english,Mixed/Urban,anger,0.7901378273963928,0.047807853668928146,0.055825505405664444,0.02466088905930519,0.04264038801193237,0.007088060025125742,,
news,post,394bd92247c23812,"Probe into major funds misappropriation case complete, charges soon: MACC chief. Halim says the case will be referred to the AGC within the week.",https://www.malaysiakini.com/news/776911,,,neutral,2026-06-08 03:42:03+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9292356371879578,english,Mixed/Urban,no_clear_emotion,0.3130972683429718,0.06161270663142204,0.11402499675750732,0.06727473437786102,0.06448697298765182,0.03570403903722763,,
news,post,7481fcda755de207,"PM, party leaders clap back at caretaker Johor MB over anti-DAP remarks. Whoever becomes a partner in govt must represent all M'sians, says Anwar.",https://www.malaysiakini.com/news/776904,,,neutral,2026-06-08 02:41:10+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8365201354026794,english,Mixed/Urban,love,0.1978880912065506,0.01729920692741871,0.07832426577806473,0.035136640071868896,0.3632282018661499,0.029154658317565918,,
